Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-09-06,1.78,7012.8,60.39,5542.16,0.0,1410.25,1090.0,320.25,0.0,organic,2015,Roanoke
2016-05-08,1.08,291268.76,49339.11,99082.98,5756.76,137089.91,20696.46,116393.45,0.0,organic,2016,West
2016-12-25,1.85,8657.87,2182.46,3344.01,0.0,3131.4,3116.68,14.72,0.0,organic,2016,PhoenixTucson
2016-01-03,0.73,7707711.9,2204871.45,2638893.24,156194.56,2707752.65,1383713.06,1320163.95,3875.64,conventional,2016,West
2015-11-15,1.43,1387.96,466.03,33.94,0.0,887.99,360.84,527.15,0.0,organic,2015,Pittsburgh
2015-11-08,1.5,1059.69,12.99,732.62,0.0,314.08,43.3,270.78,0.0,organic,2015,Boise
2017-01-29,1.36,6269.88,1315.28,514.22,0.0,4440.38,811.11,3629.27,0.0,organic,2017,StLouis
2015-12-13,1.14,187058.65,27053.78,107144.99,229.97,52629.91,51752.86,877.05,0.0,conventional,2015,HarrisburgScranton
2016-07-24,1.2,5350.17,12.25,31.26,0.0,5306.66,5283.33,23.33,0.0,organic,2016,Tampa
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2016-08-14,1.88,6737.38,3004.19,159.86,0.0,3573.33,3530.0,43.33,0.0,organic,2016,Orlando
2016-05-01,1.55,13441.92,357.55,7877.12,0.0,5207.25,927.71,4279.54,0.0,organic,2016,Detroit
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2017-05-07,1.1,726726.65,377225.07,72058.11,248.63,277194.84,148163.73,121006.86,8024.25,conventional,2017,Atlanta
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2016-01-17,1.48,3180.64,679.91,8.99,0.0,2491.74,2491.74,0.0,0.0,organic,2016,NewOrleansMobile
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2017-04-16,1.63,4994.04,213.2,0.0,0.0,4780.84,4280.0,500.84,0.0,organic,2017,NewOrleansMobile
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2017-05-28,1.72,160659.8,3907.75,78127.32,0.0,78624.73,32403.8,46220.93,0.0,organic,2017,GreatLakes
2017-02-12,1.13,276755.29,105170.96,106548.49,367.91,64667.93,57944.02,6589.19,134.72,conventional,2017,HarrisburgScranton
2016-07-03,1.1,7087455.16,2409025.69,2439611.73,356022.1,1882795.64,1722082.22,119871.18,40842.24,conventional,2016,California
2015-03-08,1.62,73251.74,8451.96,27277.29,4616.93,32905.56,31682.71,1222.85,0.0,organic,2015,Midsouth
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2015-02-15,1.43,60213.79,1773.89,32544.28,1559.04,24336.58,19783.32,4553.26,0.0,conventional,2015,Pittsburgh
2017-05-07,0.99,625475.58,160714.71,82132.76,84740.62,297887.49,259510.89,12354.59,26022.01,conventional,2017,Detroit
2015-07-19,1.02,225259.93,74921.22,84052.93,12403.89,53881.89,53877.92,3.97,0.0,conventional,2015,RichmondNorfolk
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-03-15,1.22,380761.14,113759.19,204089.22,14830.61,48082.12,48082.12,0.0,0.0,conventional,2015,Sacramento
2015-07-12,1.26,772151.2,22933.92,545739.34,109149.46,94328.48,90428.86,2536.23,1363.39,conventional,2015,Chicago
2016-11-20,1.22,120110.49,31129.0,2922.52,0.0,86058.97,83113.68,2945.29,0.0,organic,2016,SouthCentral
2016-10-23,1.44,203438.23,102352.79,30817.32,245.0,70023.12,50403.63,15594.49,4025.0,conventional,2016,NewOrleansMobile
2016-03-27,1.42,184634.36,14744.95,92064.48,7.58,77817.35,62300.77,15516.58,0.0,organic,2016,California
2017-03-19,1.47,206732.76,42389.4,89209.74,7312.02,67821.6,63179.59,4642.01,0.0,conventional,2017,Charlotte
2015-11-08,1.14,357132.53,118696.55,185189.82,11093.06,42153.1,42153.1,0.0,0.0,conventional,2015,Sacramento
2015-11-01,1.96,4177.83,88.45,2399.47,9.72,1680.19,1390.22,289.97,0.0,organic,2015,HartfordSpringfield
2016-06-12,1.57,6617.16,8.36,294.25,0.0,6314.55,2595.08,3719.47,0.0,organic,2016,BuffaloRochester
2015-06-21,1.13,2979417.82,601782.55,1363070.07,215613.45,798951.75,750253.84,45536.54,3161.37,conventional,2015,Midsouth
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2016-07-17,1.64,1076259.08,12881.29,611445.16,28823.32,423109.31,365760.49,50850.98,6497.84,conventional,2016,NewYork
2017-01-15,1.47,7911.58,935.06,25.23,0.0,6951.29,6577.57,373.72,0.0,organic,2017,Pittsburgh
2016-09-04,1.04,37130688.91,14643465.52,11083513.46,540680.89,10863029.04,8555283.68,2214419.29,93326.07,conventional,2016,TotalUS
2017-02-12,1.19,1955395.44,294591.11,1177334.06,13287.33,470182.94,400217.61,63416.03,6549.3,conventional,2017,NewYork
2016-10-09,1.01,276819.57,3166.45,100995.03,1223.02,171435.07,21810.18,149624.89,0.0,conventional,2016,CincinnatiDayton
2017-01-15,1.25,421262.96,13397.71,330248.49,6370.03,71246.73,71246.73,0.0,0.0,conventional,2017,NorthernNewEngland
2017-06-25,1.12,501274.14,249204.48,46343.42,149.89,205576.35,102982.83,95431.48,7162.04,conventional,2017,Atlanta
2016-03-27,1.55,36606.53,454.87,20878.24,5.23,15268.19,443.54,14824.65,0.0,organic,2016,Seattle
2016-12-11,1.06,13253.78,916.64,2803.26,0.0,9533.88,78.11,9455.77,0.0,organic,2016,Atlanta
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2016-05-15,1.22,5778.15,0.0,220.55,0.0,5557.6,5557.6,0.0,0.0,organic,2016,NorthernNewEngland
2016-07-24,1.2,178389.87,14627.32,82110.02,9886.51,71766.02,37248.18,29877.64,4640.2,conventional,2016,Indianapolis
2016-11-20,1.23,2637621.79,482408.81,1176230.69,109089.43,869892.86,583552.66,283781.81,2558.39,conventional,2016,GreatLakes
2015-09-13,1.19,171077.53,30122.92,41616.87,36469.43,62868.31,56910.24,5958.07,0.0,conventional,2015,Charlotte
2016-03-06,1.06,1734414.9,798294.79,481425.08,44771.53,409923.5,375200.3,31752.25,2970.95,conventional,2016,Plains
2015-06-14,1.51,696873.03,181175.51,403173.66,32092.36,80431.5,79360.05,1071.45,0.0,conventional,2015,SanFrancisco
2015-08-23,1.15,459471.05,250163.47,153378.68,20782.84,35146.06,33582.95,1563.11,0.0,conventional,2015,SanDiego
2015-01-11,1.85,1614.56,1091.28,49.95,0.0,473.33,473.33,0.0,0.0,organic,2015,MiamiFtLauderdale
2016-12-25,0.91,502787.29,205855.78,86015.43,184.62,210731.46,118884.36,91847.1,0.0,conventional,2016,Atlanta
2015-07-26,2.75,15953.01,2892.83,13047.24,0.0,12.94,12.94,0.0,0.0,organic,2015,SanFrancisco
2015-12-13,0.95,216119.35,101042.61,68490.51,4942.71,41643.52,33834.13,7809.39,0.0,conventional,2015,LasVegas
2016-05-22,1.36,30983.48,6703.59,12464.46,999.34,10816.09,4708.3,6107.79,0.0,organic,2016,WestTexNewMexico
2015-04-19,1.35,12054.84,9552.71,525.47,0.0,1976.66,1976.66,0.0,0.0,organic,2015,DallasFtWorth
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2016-01-31,0.98,222414.16,52910.51,115933.08,7356.2,46214.37,43577.03,2637.34,0.0,conventional,2016,RichmondNorfolk
2016-11-06,1.57,142095.92,36840.74,27501.34,25305.86,52447.98,45861.67,6586.31,0.0,conventional,2016,Charlotte
2015-09-06,2.37,4058.62,172.82,3667.53,2.74,215.53,209.43,6.1,0.0,organic,2015,HartfordSpringfield
2016-09-04,0.91,44369.75,13279.9,34.61,0.0,31055.24,31008.57,46.67,0.0,organic,2016,Houston
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2017-02-05,0.9,136090.67,36808.59,11333.87,23346.13,64602.08,61439.09,3116.04,46.95,conventional,2017,Boise
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2015-12-20,1.89,2850.72,2169.48,70.88,0.0,610.36,610.36,0.0,0.0,organic,2015,Orlando
2017-01-15,1.24,425887.79,176596.61,89720.14,152.26,159418.78,81860.82,77557.96,0.0,conventional,2017,Tampa
2017-04-23,1.66,363689.09,34157.54,208134.75,416.47,120980.33,105813.24,15167.09,0.0,conventional,2017,Philadelphia
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2016-02-07,2.32,7536.3,190.13,5285.63,13.48,2047.06,1900.23,146.83,0.0,organic,2016,HartfordSpringfield
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2016-12-11,0.73,1015973.91,413907.52,275659.29,3480.07,322927.03,70239.25,252687.78,0.0,conventional,2016,Houston
2015-03-22,1.86,1375.02,40.57,326.78,0.0,1007.67,1007.67,0.0,0.0,organic,2015,Albany
2016-10-16,1.19,20054.84,6147.83,1283.04,13.93,12610.04,572.82,12037.22,0.0,organic,2016,Denver
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2017-03-12,2.18,186709.79,14633.01,52057.46,172.06,119847.26,113186.39,6660.87,0.0,organic,2017,Northeast
2015-09-13,1.41,13561.23,7965.37,33.07,0.0,5562.79,5546.76,16.03,0.0,organic,2015,Houston
2016-01-03,0.86,274498.01,159513.2,40902.35,352.6,73729.86,65954.52,7775.34,0.0,conventional,2016,NewOrleansMobile
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2015-12-27,1.51,21378.66,610.22,13103.85,4.01,7660.58,80.12,7580.46,0.0,organic,2015,Seattle
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2017-03-12,0.92,52810.48,13678.39,40.61,0.0,39091.48,18616.19,20475.29,0.0,organic,2017,Houston
2016-03-06,1.21,86686.51,29748.62,5654.56,0.0,51283.33,40850.8,10432.53,0.0,organic,2016,SouthCentral
2016-03-20,1.04,152572.16,46047.38,35537.84,28532.36,42454.58,22445.88,16153.49,3855.21,conventional,2016,Columbus
2015-10-11,1.28,1099283.22,14859.09,792683.64,721.46,291019.03,214209.27,76809.76,0.0,conventional,2015,NewYork
2015-05-10,1.22,2118593.92,27734.02,1711900.09,4590.52,374369.29,316975.34,57393.95,0.0,conventional,2015,NewYork
2015-08-09,1.91,1656.67,21.74,1098.33,0.0,536.6,353.33,183.27,0.0,organic,2015,Boise
2015-07-19,1.45,792.97,5.04,1.26,0.0,786.67,786.67,0.0,0.0,organic,2015,MiamiFtLauderdale
2017-01-08,1.25,4691937.5,203756.33,3517891.27,29359.1,940930.8,882013.66,58723.55,193.59,conventional,2017,Northeast
2017-07-23,1.36,3580363.85,2109070.98,533696.3,3991.94,933604.63,523093.86,346162.09,64348.68,conventional,2017,Southeast
2015-08-02,1.87,3956.75,3129.57,7.16,0.0,820.02,820.02,0.0,0.0,organic,2015,StLouis
2015-11-01,0.99,135237.01,58162.23,31821.24,23764.43,21489.11,14668.1,3691.47,3129.54,conventional,2015,Columbus
2016-05-29,1.64,2979.01,117.12,2253.12,0.0,608.77,0.0,608.77,0.0,organic,2016,Spokane
2015-01-04,2.01,3397.0,58.22,1493.9,772.21,1072.67,993.94,78.73,0.0,organic,2015,RaleighGreensboro
2015-01-25,1.37,44517.84,810.15,22526.2,36.39,21145.1,20725.1,420.0,0.0,conventional,2015,Syracuse
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2015-02-08,1.38,66360.74,1904.73,37355.04,990.22,26110.75,20249.85,5860.9,0.0,conventional,2015,Pittsburgh
2016-01-17,1.19,248039.16,155452.86,21801.29,83.47,70701.54,50177.98,20509.36,14.2,conventional,2016,Orlando
2016-07-03,1.2,7238.95,0.0,1729.89,0.0,5509.06,471.67,5037.39,0.0,organic,2016,Boise
2016-03-20,0.99,380211.61,27234.11,92382.38,128.95,260466.17,36003.44,224462.73,0.0,organic,2016,West
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2015-01-18,1.44,2973.94,8.83,2513.36,0.0,451.75,143.33,308.42,0.0,organic,2015,Boise
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-06-14,1.16,9840.34,128.18,5037.78,0.0,4674.38,916.67,3757.71,0.0,organic,2015,Roanoke
2017-02-26,1.55,1241381.61,37239.25,855650.14,7080.46,341411.76,269130.72,65872.47,6408.57,conventional,2017,NewYork
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2016-10-23,1.2,17064.45,488.59,7531.36,0.0,9044.5,629.95,8414.55,0.0,organic,2016,CincinnatiDayton
2016-04-24,0.73,623486.79,209423.33,193980.26,22783.03,197300.17,128655.92,68644.25,0.0,conventional,2016,SanDiego
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2017-07-30,1.25,5688357.24,1992527.59,1603136.43,106461.23,1986231.99,973013.15,1003906.67,9312.17,conventional,2017,West
2016-01-10,0.81,578610.94,155537.61,153030.46,21523.37,248519.5,144796.06,103723.44,0.0,conventional,2016,SanDiego
2015-12-06,1.13,2205550.58,1520190.48,248205.38,15672.86,421481.86,275520.16,145934.58,27.12,conventional,2015,Southeast
2015-01-11,1.05,20089.52,18294.44,767.68,1.44,1025.96,1025.96,0.0,0.0,organic,2015,SanDiego
2017-06-11,0.99,3390850.94,1280363.31,415143.16,96489.25,1598855.22,1550403.66,468.39,47983.17,conventional,2017,LosAngeles
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-09-06,0.98,252853.41,72054.13,112958.68,19484.71,48355.89,48304.3,48.89,2.7,conventional,2015,RichmondNorfolk
2016-04-10,0.73,6414263.17,3665847.47,870524.0,556972.27,1320919.43,1124849.63,183288.76,12781.04,conventional,2016,SouthCentral
2017-07-30,2.21,2033.48,51.75,721.8,0.0,1259.93,408.51,851.42,0.0,organic,2017,Boise
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2015-02-15,1.43,41524.22,33427.07,1026.28,0.0,7070.87,7070.87,0.0,0.0,organic,2015,LosAngeles
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2017-06-04,1.33,123557.37,51219.47,27379.67,1919.8,43038.43,34198.85,8279.86,559.72,conventional,2017,Pittsburgh
2015-06-07,1.74,192122.01,81830.79,74180.44,122.03,35988.75,7351.98,28636.77,0.0,organic,2015,West
2015-06-21,1.02,35734613.9,14699604.93,13244466.6,1326422.56,6464119.81,5517909.51,898027.46,48182.84,conventional,2015,TotalUS
2016-09-04,1.73,14518.0,15.53,754.38,0.0,13748.09,13679.87,68.22,0.0,organic,2016,Boston
2016-03-20,0.94,83080.73,41756.47,2697.57,9201.19,29425.5,29351.66,62.69,11.15,conventional,2016,Boise
2016-04-10,0.81,14080.32,100.61,4237.88,0.0,9741.83,5961.78,3780.05,0.0,organic,2016,Roanoke
2015-11-29,1.81,5837.79,1437.86,3895.14,0.0,504.79,163.33,341.46,0.0,organic,2015,Detroit
2016-09-25,0.96,1027782.31,463607.55,266059.25,2894.23,295221.28,101363.89,193857.39,0.0,conventional,2016,Houston
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2017-07-02,1.82,14824.81,218.66,5553.97,171.9,8880.28,7340.9,1539.38,0.0,organic,2017,SouthCarolina
2016-07-03,1.22,110335.56,3912.39,57062.77,3.22,49357.18,17772.03,31585.15,0.0,organic,2016,GreatLakes
2015-01-18,1.22,753746.51,107566.95,554501.21,12868.74,78809.61,78241.87,515.56,52.18,conventional,2015,SanFrancisco
2016-02-14,1.11,905144.72,72824.97,596869.49,60290.41,175159.85,168368.44,6791.41,0.0,conventional,2016,BaltimoreWashington
2015-11-29,1.07,2198408.92,318661.4,1199426.12,248818.72,431502.68,328369.47,83149.01,19984.2,conventional,2015,GreatLakes
2016-01-03,1.63,8936.72,13.4,248.57,0.0,8674.75,8674.75,0.0,0.0,organic,2016,NorthernNewEngland
2017-07-02,1.73,11015.7,1952.02,2930.62,0.0,6133.06,4359.15,1773.91,0.0,organic,2017,LasVegas
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2016-11-13,1.43,478305.06,195573.25,101415.32,255.96,181060.53,74065.08,106744.06,251.39,conventional,2016,MiamiFtLauderdale
2017-04-30,1.6,4289149.75,286828.17,2806975.81,14226.06,1181119.71,986234.23,184172.2,10713.28,conventional,2017,Northeast
2015-09-06,1.47,10957.17,1810.09,6972.09,0.0,2174.99,413.33,1761.66,0.0,organic,2015,Detroit
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2016-03-27,1.13,149462.64,1511.79,64644.2,44.46,83262.19,83262.19,0.0,0.0,conventional,2016,BuffaloRochester
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-08-09,1.1,61286.98,44739.54,5034.0,3931.19,7582.25,7568.92,13.33,0.0,conventional,2015,Boise
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-08-09,1.15,200794.99,92511.57,47874.46,230.92,60178.04,60173.56,0.0,4.48,conventional,2015,StLouis
2015-10-18,1.71,518034.86,108697.64,224038.49,5199.73,180099.0,101575.52,78523.48,0.0,organic,2015,TotalUS
2017-04-09,1.64,738255.19,71187.86,438985.9,6568.37,221513.06,218334.47,2510.53,668.06,conventional,2017,BaltimoreWashington
2017-07-23,1.05,5550586.51,2881726.68,1185462.48,16702.54,1466694.81,1013213.46,427812.72,25668.63,conventional,2017,SouthCentral
2016-11-20,1.46,113766.24,2098.8,35783.89,2138.95,73744.6,37946.97,35797.63,0.0,organic,2016,Midsouth
2015-10-18,1.26,143944.11,53413.73,34898.38,25.38,55606.62,51312.19,4287.69,6.74,conventional,2015,StLouis
2015-06-14,1.08,684346.48,5104.19,521254.77,6545.42,151442.1,151258.77,183.33,0.0,conventional,2015,Boston
2016-05-22,1.37,211081.29,22352.56,102703.17,4.59,86020.97,86006.72,14.25,0.0,organic,2016,California
2015-01-11,1.85,1614.56,1091.28,49.95,0.0,473.33,473.33,0.0,0.0,organic,2015,MiamiFtLauderdale
2017-05-14,1.46,142740.06,30921.33,12795.99,0.0,99022.74,93390.04,5632.7,0.0,organic,2017,SouthCentral
2015-01-11,0.78,1062071.65,463272.52,441785.8,4094.47,152918.86,126995.76,25923.1,0.0,conventional,2015,Houston
2017-05-28,1.88,6000.97,1096.73,86.78,0.0,4817.46,4815.63,1.83,0.0,organic,2017,MiamiFtLauderdale
2016-09-04,0.96,4804279.06,2776884.75,664439.79,12528.81,1350425.71,771445.27,574732.66,4247.78,conventional,2016,Southeast
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2017-07-23,1.55,3528.33,19.6,14.3,0.0,3494.43,3494.43,0.0,0.0,organic,2017,Tampa
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-10-04,0.82,1104602.14,491729.14,439095.32,50993.14,122784.54,107305.26,15396.93,82.35,conventional,2015,DallasFtWorth
2016-02-07,0.63,1365558.26,230721.51,557897.36,18935.14,558004.25,50217.97,507786.28,0.0,conventional,2016,Denver
2016-05-29,0.83,3203935.53,1214455.87,691108.91,113180.16,1185190.59,1038686.31,119446.72,27057.56,conventional,2016,LosAngeles
2016-08-21,1.11,3716886.69,1923227.36,648951.54,13450.33,1131257.46,827154.53,276587.65,27515.28,conventional,2016,Southeast
2015-08-16,1.5,69798.09,1230.78,45937.58,258.0,22371.73,22371.73,0.0,0.0,conventional,2015,BuffaloRochester
2016-03-06,1.55,3800.32,78.11,3156.52,0.0,565.69,558.14,7.55,0.0,organic,2016,Roanoke
2015-12-13,1.18,352369.17,12500.24,244536.03,683.27,94649.63,87738.34,6908.05,3.24,conventional,2015,Philadelphia
2015-11-29,0.82,3969578.89,2105670.46,1234911.39,27985.18,601011.86,505843.61,95136.58,31.67,conventional,2015,SouthCentral
2016-03-20,1.17,87881.33,1457.19,50816.15,1224.55,34383.44,23273.12,11110.32,0.0,conventional,2016,Pittsburgh
2015-04-12,0.8,5930072.71,3851189.34,1385674.25,102729.01,590480.11,536034.76,54424.19,21.16,conventional,2015,SouthCentral
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2017-06-25,1.77,1101009.92,123317.1,341073.87,2613.51,634005.44,411977.56,222027.88,0.0,organic,2017,TotalUS
2015-12-27,0.93,661137.13,42799.0,445218.79,78378.25,94741.09,83066.75,1617.67,10056.67,conventional,2015,Chicago
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2015-10-25,1.01,203681.71,2264.65,132625.92,9187.24,59603.9,12423.07,45209.19,1971.64,conventional,2015,CincinnatiDayton
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2016-03-13,1.45,6135.77,859.12,2022.42,293.0,2961.23,2922.43,38.8,0.0,organic,2016,SouthCarolina
2015-01-25,1.06,45147.5,941.38,33196.16,164.14,10845.82,10103.35,742.47,0.0,conventional,2015,Albany
2015-12-20,1.23,1139347.98,13998.35,867406.68,803.83,257139.12,212615.2,44523.92,0.0,conventional,2015,NewYork
2015-12-06,1.17,227131.21,145404.19,29926.02,43.83,51757.17,33251.65,18505.52,0.0,conventional,2015,Tampa
2015-09-20,1.24,165255.03,77969.04,37269.87,58.84,49957.28,47579.68,2357.32,20.28,conventional,2015,StLouis
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2015-04-05,1.01,2603114.56,1753452.57,490701.38,73965.36,284995.25,245998.59,36929.22,2067.44,conventional,2015,LosAngeles
2016-09-25,1.6,1855.17,33.41,184.97,0.0,1636.79,1636.79,0.0,0.0,organic,2016,BuffaloRochester
2015-07-26,1.07,30652211.08,12196225.93,12009228.05,1017157.74,5429599.36,4627251.87,779807.55,22539.94,conventional,2015,TotalUS
2015-09-27,1.1,467791.95,159459.18,152002.76,10158.38,146171.63,146143.41,13.28,14.94,conventional,2015,Seattle
2015-05-17,1.22,45514.57,19911.52,8929.9,18.89,16654.26,4177.16,12477.1,0.0,organic,2015,Denver
2016-06-05,1.05,208086.58,16444.14,100386.68,21893.15,69362.61,39935.76,23087.08,6339.77,conventional,2016,Indianapolis
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2015-01-18,1.23,657741.34,49947.16,393359.6,40576.08,173858.5,169390.88,4467.62,0.0,conventional,2015,BaltimoreWashington
2016-10-23,1.95,807564.93,11212.72,512038.46,2086.69,282227.06,275967.53,5009.53,1250.0,conventional,2016,NewYork
2015-09-06,1.85,9341.22,2333.68,6614.63,0.0,392.91,392.91,0.0,0.0,organic,2015,SanDiego
2017-05-21,1.88,148499.08,1972.51,64369.19,30992.24,51165.14,35805.71,6312.41,9047.02,conventional,2017,GrandRapids
2016-12-11,1.29,655428.34,134467.78,447891.73,2861.59,70207.24,58673.9,10578.62,954.72,conventional,2016,SanFrancisco
2016-07-17,1.13,101963.67,2414.28,60191.48,2110.74,37247.17,14971.4,19863.67,2412.1,conventional,2016,Louisville
2017-04-30,1.87,7072.22,600.75,4505.47,112.36,1853.64,194.65,1658.99,0.0,organic,2017,SouthCarolina
2016-07-24,1.65,14589.37,538.94,10669.81,0.0,3380.62,827.26,2553.36,0.0,organic,2016,CincinnatiDayton
2016-08-14,1.12,247600.94,89131.88,80717.4,8138.85,69612.81,69444.71,108.1,60.0,conventional,2016,RichmondNorfolk
2017-03-05,0.99,367519.17,61166.48,55123.99,126.8,251101.9,112844.19,138257.71,0.0,organic,2017,West
2016-07-31,2.02,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2016-06-19,0.99,278178.65,67619.73,122627.22,15409.3,72522.4,67694.0,83.4,4745.0,conventional,2016,RichmondNorfolk
2016-05-29,1.05,11411.49,151.89,5283.51,242.3,5733.79,2428.0,3305.79,0.0,organic,2016,RichmondNorfolk
2015-02-15,1.65,4701.71,49.13,261.1,16.03,4375.45,4375.45,0.0,0.0,organic,2015,HarrisburgScranton
2015-11-01,1.82,2109.04,1331.43,21.71,12.57,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
